gene,log2FC,p_perm,FDR
RNH1,0.3655445798101482,0.5748031496062992,0.9409463067930841
HRAS,0.3438916938217984,0.7637795275590551,0.9686629039582033
PHRF1,0.46253166558143466,0.6377952755905512,0.9507024161801811
IRF7,0.07552512808964895,0.9133858267716536,0.9869192772308144
DEAF1,-0.5601038555493725,0.5590551181102362,0.9361741204045162
EPS8L2,-1.0550849309764274,0.25196850393700787,0.8264347667201498
TMEM80,-0.010952384526236258,0.968503937007874,0.996635061524332
TALDO1,0.3700958884257357,0.33858267716535434,0.861148705990008
GATD1,-0.39524642972673263,0.25196850393700787,0.8264347667201498
AP006621.3,0.3468415596388006,0.6456692913385826,0.9517747543914424
SLC25A22,0.22715756645779006,0.8110236220472441,0.971896098874773
RPLP2,0.21981968801309826,0.6535433070866141,0.9524142555964199
PNPLA2,-0.13807210861637564,0.8818897637795275,0.9823792960121838
CD151,0.396071310424821,0.5984251968503937,0.9426551539427668
POLR2L,0.27191166588619975,0.6929133858267716,0.9565715466765148
TSPAN4,-0.7643924565846536,0.48031496062992124,0.9108866108717542
CHID1,-0.7162444032538451,0.1732283464566929,0.7935636168368893
AP2A2,-0.8930909188890599,0.06299212598425197,0.681067854565988
TOLLIP,0.009327357215652476,0.9763779527559056,0.9973255375598375
MOB2,0.3418033830866878,0.7716535433070866,0.9712956335003579
DUSP8,0.018627044119761127,0.9921259842519685,1.0
CTSD,-0.22737158640980137,0.8188976377952756,0.9745327177025166
LSP1,-2.353008703529457,0.11023622047244094,0.7379355084314511
IGF2,-1.5636525557523546,0.25984251968503935,0.8301867552640214
TSPAN32,0.15790062535575689,0.8110236220472441,0.971896098874773
RPL26P30,-0.39828601622472504,0.6062992125984252,0.9426921067661317
CD81,-0.21697276489790873,0.7874015748031497,0.9712956335003579
TSSC4,-0.06726984473072584,0.952755905511811,0.9918631948664849
KCNQ1OT1,-1.2499831189980202,0.15748031496062992,0.7833029302422241
CDKN1C,-1.077301111843286,0.11023622047244094,0.7379355084314511
PHLDA2,3.1012534392144318,0.015748031496062992,0.667765748031496
NAP1L4,-0.10372247324131934,0.905511811023622,0.9846053180366637
CARS,0.3295766339076067,0.5669291338582677,0.9399635162906689
OSBPL5,1.5175791547387747,0.047244094488188976,0.6749978680462776
ZNF195,-0.25656675552643415,0.5511811023622047,0.9344048448216837
NUP98,0.10462491559384901,0.8267716535433071,0.9765376538065054
PGAP2,-0.5136629453485004,0.16535433070866143,0.7911470075408417
