gene,log2FC,score,pval_adj,loso_robustness
BICC1,1.502694010734558,9.30150318145752,7.109081425094736e-19,
MSRB3,1.6957701444625854,9.270333290100098,9.509421695702933e-19,
ITGB5,0.9954290390014648,9.26874828338623,9.6170312446243e-19,
MYOF,1.3084826469421387,9.259424209594727,1.0459936952345572e-18,
CREG1,1.3356343507766724,9.222396850585938,1.4728720789952808e-18,
PEAK1,1.6370995044708252,9.222396850585938,1.4728720789952808e-18,
FZD1,1.7965384721755981,9.22188663482666,1.4772604518657716e-18,
FRMD6,1.2910932302474976,9.221644401550293,1.4779573467176896e-18,
COL6A2,0.9493390321731567,9.176933288574219,2.236586536613016e-18,
IKBIP,1.572739839553833,9.162476539611816,2.5484832957914177e-18,
NDUFB3,1.670063853263855,9.102340698242188,4.426356194534527e-18,
FKBP7,1.3600432872772217,9.07101058959961,5.872915471640408e-18,
ADGRL2,1.7484580278396606,9.060262680053711,6.4701019501295715e-18,
KDELC2,1.3157639503479004,9.05816650390625,6.584063111458985e-18,
GREM1,2.302921772003174,9.055398941040039,6.741393596506012e-18,
PTN,1.2034350633621216,9.041963577270508,7.597329644859105e-18,
HSPA1B,1.2334743738174438,9.03223705291748,8.289682753616166e-18,
COL7A1,2.9377083778381348,9.0300874710083,8.439475309133296e-18,
MARVELD1,1.3405206203460693,9.014555931091309,9.691614099726168e-18,
PSMB5,1.608950138092041,9.0109281539917,1.000033959364546e-17,
ACTN1,1.2832508087158203,9.005823135375977,1.0458738209115108e-17,
ARMCX3,1.1316609382629395,8.993060111999512,1.1707664883756976e-17,
SLC7A2,2.649624824523926,8.929296493530273,2.0804171992929773e-17,
TMBIM1,1.09709894657135,8.923036575317383,2.1977343444969908e-17,
PDLIM5,1.3403270244598389,8.918038368225098,2.2952680731822022e-17,
ATP5H,1.0597370862960815,8.907586097717285,2.5136822868215846e-17,
FKBP14,1.4053608179092407,8.90363597869873,2.6003835528028962e-17,
C4orf3,0.8555906414985657,8.901593208312988,2.6441955805727713e-17,
CDC42BPA,1.7537018060684204,8.900626182556152,2.6628308683234517e-17,
SSPN,1.2615842819213867,8.898476600646973,2.7103170065770506e-17,
ITPRIPL2,1.8954499959945679,8.898100852966309,2.7149308843934508e-17,
MRPL51,1.4330540895462036,8.89726734161377,2.730772482305691e-17,
FAM198B,1.6442539691925049,8.895009994506836,2.78216550254018e-17,
POMP,1.069803237915039,8.894177436828613,2.798408131368812e-17,
NDUFA1,0.865919291973114,8.890012741088867,2.900450445460644e-17,
AEBP1,0.8608924746513367,8.878270149230957,3.2181372898283e-17,
HDLBP,0.8944824934005737,8.848498344421387,4.19667623811799e-17,
ECM2,1.1263017654418945,8.846805572509766,4.2536992976794066e-17,
ATP2A2,0.9276483654975891,8.83944320678711,4.5209446958608465e-17,
TMEM59,0.8692132234573364,8.83154296875,4.8439743897166946e-17,
PEA15,0.9228816628456116,8.826007843017578,5.0728925696774876e-17,
TPI1,0.8656684160232544,8.799836158752441,6.386345720366225e-17,
BMP2,2.907625436782837,8.784332275390625,7.319579210200946e-17,
CSRP2,3.1933979988098145,8.716726303100586,1.3238457276783564e-16,
BPGM,1.7086118459701538,8.704124450683594,1.4747146149695093e-16,
DNAJC3,1.1646651029586792,8.702539443969727,1.4930413204798776e-16,
HOOK3,1.1221736669540405,8.687356948852539,1.7011086919144773e-16,
SNORD3A,1.6037484407424927,8.682198524475098,1.777216041844198e-16,
KRT10,1.0890214443206787,8.678974151611328,1.8253760411564767e-16,
