gene,log2FC,score,pval_adj,loso_robustness
EHD4,1.3852393627166748,6.765255928039551,3.1166716839889914e-09,
ACTN1,1.0035127401351929,6.757131099700928,3.2694604934108577e-09,
CTSB,0.7572599649429321,6.688490867614746,5.153210631250822e-09,
MS4A6A,0.6900664567947388,6.67727518081665,5.518749584851885e-09,
COTL1,0.7997560501098633,6.642581462860107,6.9326293167322384e-09,
ARHGAP18,0.9331626892089844,6.631914138793945,7.394062492659499e-09,
ATP6AP2,0.7573891878128052,6.591986179351807,9.608276563433926e-09,
TMBIM1,1.0600491762161255,6.560831546783447,1.1754884037636918e-08,
MRC1,1.5884660482406616,6.540742874145508,1.3242318925150184e-08,
TMSB4X,0.29793691635131836,6.519059181213379,1.518921894678275e-08,
HLA-A,0.4553903043270111,6.516666412353516,1.531733838826597e-08,
MYADM,0.7531029582023621,6.503656387329102,1.6578504367776683e-08,
PTAFR,1.016097068786621,6.501014232635498,1.6747343213249664e-08,
MFSD1,0.6645921468734741,6.440001010894775,2.4895126545464766e-08,
ATF3,0.8392497301101685,6.420311450958252,2.8131321566034835e-08,
SH3BGRL3,1.0171998739242554,6.418766021728516,2.8174952074200652e-08,
CD74,0.3289889395236969,6.417868614196777,2.8174952074200652e-08,
VEGFA,0.9519661068916321,6.387660980224609,3.409629400118124e-08,
IGSF6,0.7808910608291626,6.372856616973877,3.72908302162388e-08,
TWISTNB,1.3568017482757568,6.367273330688477,3.840092834847346e-08,
ADAM8,0.9719797968864441,6.342848300933838,4.46994591197204e-08,
CD84,1.045495867729187,6.307406425476074,5.58415512369203e-08,
TUBB,0.7979934215545654,6.275853157043457,6.749386255638137e-08,
RAB32,1.0437549352645874,6.263291358947754,7.26663949894994e-08,
NUTF2,0.8826701641082764,6.245595455169678,7.976258097715477e-08,
RBPJ,0.7206082940101624,6.218029975891113,9.448248721734661e-08,
CLEC10A,1.484349250793457,6.21563720703125,9.486011251534402e-08,
PLEC,1.5388035774230957,6.215338230133057,9.486011251534402e-08,
DPYSL2,0.6680498123168945,6.2010817527771,1.0319140618869864e-07,
PDLIM7,1.968581199645996,6.191361427307129,1.0905343590387805e-07,
TIMP1,0.9339943528175354,6.188320636749268,1.1046480631670419e-07,
CFL1,0.3480519652366638,6.186875343322754,1.1077206264353944e-07,
LDHA,0.6410874724388123,6.174463272094727,1.19075139780534e-07,
PLXNC1,0.9539878368377686,6.154873371124268,1.330827846569423e-07,
SLC8A1,0.9930290579795837,6.148492813110352,1.3768658988751617e-07,
ANXA1,0.7394829392433167,6.1406168937683105,1.4379712362492817e-07,
VASH1,1.363091230392456,6.138024806976318,1.4526583966111114e-07,
SWAP70,1.1172523498535156,6.137027740478516,1.4528870012253774e-07,
COMT,0.7502812743186951,6.1176371574401855,1.6311767477002987e-07,
PRCP,0.9051343202590942,6.070431232452393,2.1777847607828237e-07,
DSE,0.7170003652572632,6.052885055541992,2.399947636903137e-07,
SEPT7,0.6475361585617065,6.047003269195557,2.4744625033162236e-07,
ELK3,0.8581529259681702,6.038030624389648,2.600628611828353e-07,
CYFIP1,1.1439472436904907,6.015050888061523,2.9802391016247734e-07,
C1QA,1.6819103956222534,5.996706962585449,3.3176224331262566e-07,
CSRP1,1.5056898593902588,5.9803571701049805,3.626237790789975e-07,
ST8SIA4,0.8771663308143616,5.974125862121582,3.7460417890687444e-07,
CPM,1.326466679573059,5.965452671051025,3.9281219222689153e-07,
COL15A1,4.049383163452148,5.961913585662842,3.9914964142301216e-07,
PTPN12,0.8709110021591187,5.954685688018799,4.148517709178754e-07,
AKR1A1,0.7730891704559326,5.952392578125,4.1835751910358297e-07,
PPIA,0.5385809540748596,5.944018363952637,4.378671544613496e-07,
CLTC,0.6700016856193542,5.935444355010986,4.5882670800204236e-07,
C1QC,1.52528715133667,5.9271697998046875,4.778525027962169e-07,
BCAT1,1.324566125869751,5.926970481872559,4.778525027962169e-07,
APMAP,0.8777450919151306,5.924228668212891,4.832517108098276e-07,
ITGB2,0.6630735397338867,5.911068916320801,5.20663650653367e-07,
CTNNA1,0.8329002857208252,5.905086994171143,5.37009148971179e-07,
