gene,log2FC,p_perm,FDR
FPGT,0.03920133540263593,1.0,1.0
CRYZ,-0.23162596442855277,0.9212598425196851,1.0
ACADM,-0.9519017051140335,0.44881889763779526,1.0
RABGGTB,0.32396173694891583,0.7165354330708661,1.0
PIGK,-1.47586215068976,0.2755905511811024,1.0
AC113935.1,-0.37110141486048587,0.8582677165354331,1.0
USP33,-2.5408105676046677,0.11811023622047244,1.0
MIGA1,-0.26289849978177005,0.9212598425196851,1.0
FUBP1,-0.6356378868988806,0.8031496062992126,1.0
DNAJB4,0.5082802063923646,0.6535433070866141,1.0
IFI44L,-2.743977767058693,0.1968503937007874,1.0
IFI44,-0.5393718941333363,0.7401574803149606,1.0
PRKACB,-1.2969000683197116,0.41732283464566927,1.0
SAMD13,-0.5191770791783619,0.7244094488188977,1.0
RPF1,0.042100856624816885,0.952755905511811,1.0
GNG5,0.480178109303103,0.31496062992125984,1.0
SPATA1,-1.515587884225603,0.1732283464566929,1.0
CTBS,0.1997233871904358,0.5590551181102362,1.0
C1orf52,-0.8295572023575115,0.6220472440944882,1.0
BCL10,0.48036090257509123,0.11023622047244094,1.0
CYR61,1.2965382272908565,0.2755905511811024,1.0
ODF2L,-0.44169219726000497,0.7795275590551181,1.0
CLCA2,1.5825206895228492,0.3464566929133858,1.0
CLCA4,2.1413218194989705,0.2755905511811024,1.0
SH3GLB1,0.22571071883528404,0.6850393700787402,1.0
SELENOF,-0.8618830041729968,0.8976377952755905,1.0
HS2ST1,1.7151416183970494,0.29133858267716534,1.0
LMO4,-0.9524022345107426,0.5905511811023622,1.0
PKN2,-1.4790402027799123,0.5118110236220472,1.0
ELOCP19,1.2454583105225996,0.25196850393700787,1.0
GTF2B,-1.544813692720914,0.10236220472440945,1.0
KYAT3,-0.367774172323021,0.8503937007874016,1.0
RBMXL1,-0.7089724079111752,0.8661417322834646,1.0
GBP3,-1.5043481003401178,0.31496062992125984,1.0
GBP1,-1.502171314393161,0.6062992125984252,1.0
PTGES3P1,-0.49688434470140486,0.7637795275590551,1.0
GBP2,0.48439537797294907,0.8740157480314961,1.0
GBP4,-1.2077096339750364,0.5433070866141733,1.0
GBP5,-1.3738312294587978,0.6220472440944882,1.0
GBP6,1.9344165110337757,0.25984251968503935,1.0
GBP1P1,-0.7663854797986074,0.7244094488188977,1.0
LRRC8B,-0.3161208016301229,0.8818897637795275,1.0
LRRC8C,-1.1854329213510368,0.3543307086614173,1.0
LRRC8D,-1.9338353451443069,0.13385826771653545,1.0
ZNF326,-0.44009188224177187,0.7401574803149606,1.0
ZNF644,0.1118970136913231,0.9212598425196851,1.0
CDC7,1.0830509903561212,0.33070866141732286,1.0
HSP90B3P,-0.1125964239585715,0.9291338582677166,1.0
TGFBR3,-0.6440795598847597,0.5275590551181102,1.0
RPAP2,-0.5872859750972634,0.6850393700787402,1.0
GFI1,-1.2006015169092468,0.33070866141732286,1.0
EVI5,0.24603246814018842,0.7952755905511811,1.0
RPL5,-0.5346612385789911,0.33070866141732286,1.0
FAM69A,1.6308041243039981,0.1732283464566929,1.0
MTF2,-1.393221262153605,0.2677165354330709,1.0
TMED5,-1.0371095669384198,0.84251968503937,1.0
CCDC18,-2.0988500996005484,0.09448818897637795,1.0
CCDC18-AS1,-2.188430869529616,0.13385826771653545,1.0
DR1,0.4954866417651358,0.4330708661417323,1.0
FNBP1L,-0.9317543698431919,0.7244094488188977,1.0
DNTTIP2,0.2493725280142698,0.7795275590551181,1.0
GCLM,0.19510633922336051,0.84251968503937,1.0
ABCD3,-2.1143675239860964,0.11023622047244094,1.0
F3,1.5236290244437383,0.36220472440944884,1.0
CNN3,1.3404801491348222,0.3779527559055118,1.0
