gene,log2FC,p_perm,FDR
FGR,-0.25492335510026365,0.3228346456692913,1.0
AL031729.1,0.3231692487567783,0.8110236220472441,1.0
IFI6,0.05326823616926202,0.937007874015748,1.0
FAM76A,0.07449500475361326,0.905511811023622,1.0
AL020997.1,0.2981963519530155,0.5905511811023622,1.0
STX12,-0.024057662488593756,0.9448818897637795,1.0
PPP1R8,-0.3025005070328213,0.5196850393700787,1.0
THEMIS2,0.01746033602668451,0.968503937007874,1.0
RPA2,-0.3112395143774629,0.3858267716535433,1.0
XKR8,-0.7712948531824559,0.11023622047244094,1.0
EYA3,0.19569575683162999,0.6456692913385826,1.0
SPCS2P4,-0.08274708460833047,0.9291338582677166,1.0
DNAJC8,-0.0846349051603088,0.6614173228346457,1.0
ATPIF1,0.32585742926294436,0.015748031496062992,1.0
AL353622.1,0.2691918250797607,0.8582677165354331,1.0
SESN2,-0.4421648486655325,0.5433070866141733,1.0
MED18,-0.9590798495934121,0.25984251968503935,1.0
PHACTR4,-0.1666207732182352,0.3543307086614173,1.0
RCC1,-1.5149171119476348,0.3543307086614173,1.0
SNHG3,0.7270950888873768,0.031496062992125984,1.0
TRNAU1AP,0.04732464935749281,0.905511811023622,1.0
SNHG12,0.32796155668473315,0.4645669291338583,1.0
SNORD99,-0.9421090061899431,0.2283464566929134,1.0
TAF12,0.36179099960238936,0.2125984251968504,1.0
GMEB1,0.4325176053775657,0.5275590551181102,1.0
YTHDF2,0.0008578542575605752,1.0,1.0
EPB41,-0.4966194282340233,0.11811023622047244,1.0
AL138785.1,-1.1799473865776275,0.08661417322834646,1.0
Metazoa_SRP,-0.33478288897576736,0.6456692913385826,1.0
SRSF4,-0.08094015934560339,0.7401574803149606,1.0
MECR,-1.0770738296260234,0.28346456692913385,1.0
MATN1-AS1,-0.19176164045330868,0.905511811023622,1.0
LAPTM5,0.057364709623557886,0.9212598425196851,1.0
PUM1,-0.15853404786717018,0.5984251968503937,1.0
SNRNP40,-1.0170991846727517,0.3700787401574803,1.0
AC114495.2,0.8376837632607672,0.3858267716535433,1.0
ZCCHC17,0.19109376875644735,0.7322834645669292,1.0
TINAGL1,2.557857412770337,0.05511811023622047,1.0
PEF1,0.9121780323559303,0.11023622047244094,1.0
PTP4A2,-0.01056987591183045,0.9763779527559056,1.0
KHDRBS1,0.061510031627749484,0.8031496062992126,1.0
TMEM39B,-0.027982540067878148,0.968503937007874,1.0
KPNA6,-0.143354490035712,0.6771653543307087,1.0
TXLNA,-0.2130284146711512,0.984251968503937,1.0
CCDC28B,-0.6294620638557586,0.6929133858267716,1.0
TMEM234,-0.3816460915076414,0.8031496062992126,1.0
EIF3I,-0.2419775305610239,0.3464566929133858,1.0
LCK,0.26608936958475127,0.4094488188976378,1.0
HDAC1,-0.10237579052095125,0.952755905511811,1.0
MARCKSL1,-0.8729757686491304,0.07086614173228346,1.0
BSDC1,0.1694650213428952,0.6692913385826772,1.0
ZBTB8OS,0.6122061040077416,0.4645669291338583,1.0
RBBP4,0.1498374984037376,0.6614173228346457,1.0
YARS,0.004897233201797135,0.984251968503937,1.0
S100PBP,0.31481476566104316,0.5039370078740157,1.0
RNF19B,-0.6954909938215188,0.2047244094488189,1.0
AK2,0.1548732110426263,0.3779527559055118,1.0
TRIM62,0.8235833372855015,0.2440944881889764,1.0
ZNF362,-0.23175398381400125,0.9448818897637795,1.0
PHC2,0.39487981698820196,0.4251968503937008,1.0
SMIM12,-0.17458040726083812,0.6535433070866141,1.0
AC114490.1,-0.46877351916168797,0.6535433070866141,1.0
ZMYM6,0.14713629502051973,0.8110236220472441,1.0
ZMYM1,0.0002241113110112991,0.9921259842519685,1.0
EFCAB14P1,0.6311963043218964,0.3464566929133858,1.0
SFPQ,-0.21303648117172003,0.4094488188976378,1.0
ZMYM4,-0.34453395124619046,0.31496062992125984,1.0
RPL5P4,-0.22454593571908088,0.7244094488188977,1.0
KIAA0319L,-0.57285437816779,0.2125984251968504,1.0
NCDN,0.2943260441098632,0.84251968503937,1.0
AC004865.2,-1.640669578500445,0.08661417322834646,1.0
