gene,log2FC,p_perm,FDR
PITHD1,-0.11670536337400339,0.7165354330708661,1.0
LYPLA2,0.6797733903651473,0.33858267716535434,1.0
GALE,1.8249970934915947,0.047244094488188976,1.0
HMGCL,0.9703052007965618,0.25984251968503935,1.0
FUCA1,0.7138617567650858,0.1889763779527559,1.0
PNRC2,-0.20600390030935856,0.13385826771653545,1.0
SRSF10,-0.2476333853767434,0.1732283464566929,1.0
IFNLR1,0.1927146074643511,0.6929133858267716,1.0
STPG1,0.4947985635095913,0.48031496062992124,1.0
NIPAL3,0.7630747348097673,0.2440944881889764,1.0
RCAN3,-0.036696413402517614,0.8503937007874016,1.0
SRRM1,-0.12421080794684869,0.4409448818897638,1.0
CLIC4,0.9383957891842165,0.23622047244094488,1.0
RUNX3,-0.3135907317126847,0.14960629921259844,1.0
SYF2,-0.12549207256561967,0.6535433070866141,1.0
RSRP1,-0.23520265912501515,0.49606299212598426,1.0
TMEM50A,0.13395740797307365,0.4645669291338583,1.0
TMEM57,-0.21219223158799938,0.41732283464566927,1.0
LDLRAP1,-0.2653976431337455,0.6692913385826772,1.0
MAN1C1,-0.4895411596861807,0.11811023622047244,1.0
SELENON,0.1271670526743911,0.84251968503937,1.0
MTFR1L,0.2053262572092618,0.7086614173228346,1.0
PAQR7,-0.3570528096372252,0.5905511811023622,1.0
STMN1,-1.137691011694728,0.023622047244094488,1.0
PAFAH2,-0.4685546331234205,0.3464566929133858,1.0
PDIK1L,0.15668126312252229,0.7795275590551181,1.0
CNKSR1,1.0992173003077919,0.2283464566929134,1.0
CEP85,0.5484989764058641,0.2204724409448819,1.0
SH3BGRL3,0.5768311640713115,0.5748031496062992,1.0
UBXN11,0.321301693728945,0.84251968503937,1.0
CD52,0.31886293811761135,0.6220472440944882,1.0
ZNF683,0.20827690507270824,0.7322834645669292,1.0
DHDDS,-0.07552097490091025,0.889763779527559,1.0
HMGN2,-0.33683898316567973,0.6141732283464567,1.0
RPS6KA1,0.7531738185704997,0.08661417322834646,1.0
ARID1A,0.09636027590139662,0.48031496062992124,1.0
PIGV,0.28089902456115645,0.7874015748031497,1.0
ZDHHC18,0.7519065552571531,0.2204724409448819,1.0
SFN,1.6293417632945097,0.07086614173228346,1.0
GPN2,0.4452246681438159,0.8110236220472441,1.0
GPATCH3,0.17325742795100219,0.8661417322834646,1.0
NUDC,0.379380893738654,0.25196850393700787,1.0
SLC9A1,0.16867595315141504,0.6535433070866141,1.0
NPM1P39,-0.40523247047229205,0.12598425196850394,1.0
WDTC1,-0.09709077614024597,0.9212598425196851,1.0
TMEM222,-0.02160212808529538,0.9921259842519685,1.0
SYTL1,0.6021488955251355,0.5118110236220472,1.0
GPR3,-0.567162162586234,0.4881889763779528,1.0
WASF2,0.36197394580900166,0.08661417322834646,1.0
AHDC1,0.08690912262023076,0.8818897637795275,1.0
FGR,0.391094858470304,0.7322834645669292,1.0
